MAC,RSSI,Monotonic,UTC (ESP),UTC Now (SYS),UTC Now (NTP),Time sync,UTC NTP - UTC ESP
12:5f:7a:56:9d:c2,-77,1478678,2026-04-02 21:05:20.836000,2026-04-02 21:05:20.535744,2026-04-02 21:05:20.807473,True,-28.527
b8:a9:ec:b7:00:ec,-78,1478708,2026-04-02 21:05:20.866000,2026-04-02 21:05:20.591421,2026-04-02 21:05:20.864554,True,-1.446
57:14:14:81:01:ce,-79,1478708,2026-04-02 21:05:20.866000,2026-04-02 21:05:20.592742,2026-04-02 21:05:20.865875,True,-0.125
a3:d1:a4:c7:93:6a,-77,1478721,2026-04-02 21:05:20.879000,2026-04-02 21:05:20.593675,2026-04-02 21:05:20.866808,True,-12.192
14:2f:87:97:74:4d,-68,1478721,2026-04-02 21:05:20.879000,2026-04-02 21:05:20.594838,2026-04-02 21:05:20.866808,True,-12.192
0b:c7:bf:45:07:42,-71,1478828,2026-04-02 21:05:20.986000,2026-04-02 21:05:20.685184,2026-04-02 21:05:20.957313,True,-28.688
94:30:d7:50:bb:55,-68,1478874,2026-04-02 21:05:21.032000,2026-04-02 21:05:20.732390,2026-04-02 21:05:21.005523,True,-26.477
94:05:fb:36:56:9c,-86,1478874,2026-04-02 21:05:21.032000,2026-04-02 21:05:20.780903,2026-04-02 21:05:21.053032,True,21.032
14:2f:87:97:74:4d,-68,1479003,2026-04-02 21:05:21.161000,2026-04-02 21:05:20.859878,2026-04-02 21:05:21.131998,True,-29.003
1d:a8:40:2d:17:f8,-85,1479003,2026-04-02 21:05:21.161000,2026-04-02 21:05:20.907428,2026-04-02 21:05:21.178487,True,17.487
94:30:d7:50:bb:55,-68,1479178,2026-04-02 21:05:21.336000,2026-04-02 21:05:21.034100,2026-04-02 21:05:21.307233,True,-28.767
14:2f:87:97:74:4d,-73,1479278,2026-04-02 21:05:21.436000,2026-04-02 21:05:21.134673,2026-04-02 21:05:21.406553,True,-29.447
f9:59:9f:de:eb:db,-77,1479328,2026-04-02 21:05:21.486000,2026-04-02 21:05:21.189508,2026-04-02 21:05:21.462641,True,-23.359
94:30:d7:50:bb:55,-71,1479428,2026-04-02 21:05:21.586000,2026-04-02 21:05:21.284985,2026-04-02 21:05:21.557089,True,-28.911
a3:d1:a4:c7:93:6a,-76,1479478,2026-04-02 21:05:21.636000,2026-04-02 21:05:21.334227,2026-04-02 21:05:21.607360,True,-28.64
14:2f:87:97:74:4d,-72,1479578,2026-04-02 21:05:21.736000,2026-04-02 21:05:21.435133,2026-04-02 21:05:21.706903,True,-29.097
1d:a8:40:2d:17:f8,-84,1479628,2026-04-02 21:05:21.786000,2026-04-02 21:05:21.487376,2026-04-02 21:05:21.760509,True,-25.491
94:30:d7:50:bb:55,-74,1479728,2026-04-02 21:05:21.886000,2026-04-02 21:05:21.584222,2026-04-02 21:05:21.857356,True,-28.645
14:2f:87:97:74:4d,-75,1479828,2026-04-02 21:05:21.986000,2026-04-02 21:05:21.685246,2026-04-02 21:05:21.957371,True,-28.629
49:1f:eb:cd:ba:d4,-75,1479927,2026-04-02 21:05:22.085000,2026-04-02 21:05:21.783351,2026-04-02 21:05:22.055483,True,-29.517
7f:28:6f:d2:c4:d6,-67,1479927,2026-04-02 21:05:22.085000,2026-04-02 21:05:21.832501,2026-04-02 21:05:22.104634,True,19.634
94:30:d7:50:bb:55,-70,1479979,2026-04-02 21:05:22.137000,2026-04-02 21:05:21.879119,2026-04-02 21:05:22.152252,True,15.252
a3:d1:a4:c7:93:6a,-76,1480028,2026-04-02 21:05:22.186000,2026-04-02 21:05:21.927295,2026-04-02 21:05:22.199302,True,13.302
14:2f:87:97:74:4d,-71,1480128,2026-04-02 21:05:22.286000,2026-04-02 21:05:21.985513,2026-04-02 21:05:22.257469,True,-28.531
a3:d1:a4:c7:93:6a,-77,1480228,2026-04-02 21:05:22.386000,2026-04-02 21:05:22.084790,2026-04-02 21:05:22.356445,True,-29.555
94:30:d7:50:bb:55,-71,1480278,2026-04-02 21:05:22.436000,2026-04-02 21:05:22.135387,2026-04-02 21:05:22.407398,True,-28.602
94:30:d7:50:bb:55,-67,1480528,2026-04-02 21:05:22.686000,2026-04-02 21:05:22.384929,2026-04-02 21:05:22.658062,True,-27.938
14:2f:87:97:74:4d,-68,1480676,2026-04-02 21:05:22.834000,2026-04-02 21:05:22.532429,2026-04-02 21:05:22.804344,True,-29.656
12:5f:7a:56:9d:c2,-77,1480676,2026-04-02 21:05:22.834000,2026-04-02 21:05:22.583738,2026-04-02 21:05:22.856872,True,22.871
a3:d1:a4:c7:93:6a,-76,1480778,2026-04-02 21:05:22.936000,2026-04-02 21:05:22.634160,2026-04-02 21:05:22.907293,True,-28.707
94:30:d7:50:bb:55,-67,1480810,2026-04-02 21:05:22.968000,2026-04-02 21:05:22.692870,2026-04-02 21:05:22.964951,True,-3.05
0b:c7:bf:45:07:42,-68,1480810,2026-04-02 21:05:22.968000,2026-04-02 21:05:22.693874,2026-04-02 21:05:22.966003,True,-1.997
49:1f:eb:cd:ba:d4,-63,1480878,2026-04-02 21:05:23.036000,2026-04-02 21:05:22.739758,2026-04-02 21:05:23.011737,True,-24.263
14:2f:87:97:74:4d,-73,1481228,2026-04-02 21:05:23.386000,2026-04-02 21:05:23.084334,2026-04-02 21:05:23.357467,True,-28.533
49:1f:eb:cd:ba:d4,-64,1481355,2026-04-02 21:05:23.513000,2026-04-02 21:05:23.211575,2026-04-02 21:05:23.484708,True,-28.292
94:30:d7:50:bb:55,-72,1481355,2026-04-02 21:05:23.513000,2026-04-02 21:05:23.256358,2026-04-02 21:05:23.528472,True,15.472
0f:38:f3:82:78:c3,-48,1481628,2026-04-02 21:05:23.786000,2026-04-02 21:05:23.484365,2026-04-02 21:05:23.757498,True,-28.502
57:14:14:81:01:ce,-78,1481728,2026-04-02 21:05:23.886000,2026-04-02 21:05:23.584856,2026-04-02 21:05:23.856877,True,-29.123
14:2f:87:97:74:4d,-71,1481778,2026-04-02 21:05:23.936000,2026-04-02 21:05:23.634252,2026-04-02 21:05:23.907385,True,-28.615
a3:d1:a4:c7:93:6a,-76,1481878,2026-04-02 21:05:24.036000,2026-04-02 21:05:23.734252,2026-04-02 21:05:24.007385,True,-28.615
94:30:d7:50:bb:55,-74,1481928,2026-04-02 21:05:24.086000,2026-04-02 21:05:23.787984,2026-04-02 21:05:24.060117,True,-25.883
14:2f:87:97:74:4d,-75,1482078,2026-04-02 21:05:24.236000,2026-04-02 21:05:23.935881,2026-04-02 21:05:24.207778,True,-28.223
49:1f:eb:cd:ba:d4,-74,1482320,2026-04-02 21:05:24.478000,2026-04-02 21:05:24.177868,2026-04-02 21:05:24.449511,True,-28.49
14:2f:87:97:74:4d,-69,1482320,2026-04-02 21:05:24.478000,2026-04-02 21:05:24.227325,2026-04-02 21:05:24.500458,True,22.458
94:30:d7:50:bb:55,-68,1482478,2026-04-02 21:05:24.636000,2026-04-02 21:05:24.334917,2026-04-02 21:05:24.606479,True,-29.521
e3:19:18:e6:8a:5e,-81,1482578,2026-04-02 21:05:24.736000,2026-04-02 21:05:24.434553,2026-04-02 21:05:24.707686,True,-28.314
a3:d1:a4:c7:93:6a,-77,1482628,2026-04-02 21:05:24.786000,2026-04-02 21:05:24.492997,2026-04-02 21:05:24.764908,True,-21.092
0b:c7:bf:45:07:42,-71,1482828,2026-04-02 21:05:24.986000,2026-04-02 21:05:24.685631,2026-04-02 21:05:24.957603,True,-28.397
14:2f:87:97:74:4d,-68,1482878,2026-04-02 21:05:25.036000,2026-04-02 21:05:24.743503,2026-04-02 21:05:25.015162,True,-20.838
94:30:d7:50:bb:55,-71,1483028,2026-04-02 21:05:25.186000,2026-04-02 21:05:24.885659,2026-04-02 21:05:25.157742,True,-28.259
49:1f:eb:cd:ba:d4,-63,1483278,2026-04-02 21:05:25.436000,2026-04-02 21:05:25.134990,2026-04-02 21:05:25.406809,True,-29.191
a3:d1:a4:c7:93:6a,-75,1483378,2026-04-02 21:05:25.536000,2026-04-02 21:05:25.234469,2026-04-02 21:05:25.507602,True,-28.398
14:2f:87:97:74:4d,-70,1483428,2026-04-02 21:05:25.586000,2026-04-02 21:05:25.284288,2026-04-02 21:05:25.557421,True,-28.579
1d:a8:40:2d:17:f8,-85,1483528,2026-04-02 21:05:25.686000,2026-04-02 21:05:25.385148,2026-04-02 21:05:25.657763,True,-28.237
94:30:d7:50:bb:55,-73,1483578,2026-04-02 21:05:25.736000,2026-04-02 21:05:25.436098,2026-04-02 21:05:25.707769,True,-28.231
14:2f:87:97:74:4d,-69,1483728,2026-04-02 21:05:25.886000,2026-04-02 21:05:25.585349,2026-04-02 21:05:25.857271,True,-28.729
a3:d1:a4:c7:93:6a,-76,1483928,2026-04-02 21:05:26.086000,2026-04-02 21:05:25.784966,2026-04-02 21:05:26.057090,True,-28.91
94:30:d7:50:bb:55,-68,1484128,2026-04-02 21:05:26.286000,2026-04-02 21:05:25.985426,2026-04-02 21:05:26.257427,True,-28.573
14:2f:87:97:74:4d,-64,1484278,2026-04-02 21:05:26.436000,2026-04-02 21:05:26.135181,2026-04-02 21:05:26.406869,True,-29.131
a3:d1:a4:c7:93:6a,-76,1484670,2026-04-02 21:05:26.828000,2026-04-02 21:05:26.527262,2026-04-02 21:05:26.799225,True,-28.775
94:30:d7:50:bb:55,-71,1484670,2026-04-02 21:05:26.828000,2026-04-02 21:05:26.574807,2026-04-02 21:05:26.847940,True,19.94
57:14:14:81:01:ce,-81,1484716,2026-04-02 21:05:26.874000,2026-04-02 21:05:26.576055,2026-04-02 21:05:26.849188,True,-24.812
49:1f:eb:cd:ba:d4,-75,1484716,2026-04-02 21:05:26.874000,2026-04-02 21:05:26.576055,2026-04-02 21:05:26.849188,True,-24.812
1d:a8:40:2d:17:f8,-88,1484728,2026-04-02 21:05:26.886000,2026-04-02 21:05:26.621716,2026-04-02 21:05:26.894849,True,8.849
14:2f:87:97:74:4d,-68,1484828,2026-04-02 21:05:26.986000,2026-04-02 21:05:26.683693,2026-04-02 21:05:26.956826,True,-29.174
0b:c7:bf:45:07:42,-68,1484828,2026-04-02 21:05:26.986000,2026-04-02 21:05:26.730025,2026-04-02 21:05:27.003159,True,17.158
a3:d1:a4:c7:93:6a,-77,1485028,2026-04-02 21:05:27.186000,2026-04-02 21:05:26.885569,2026-04-02 21:05:27.157495,True,-28.505
94:30:d7:50:bb:55,-77,1485228,2026-04-02 21:05:27.386000,2026-04-02 21:05:27.084467,2026-04-02 21:05:27.357600,True,-28.4
14:2f:87:97:74:4d,-69,1485378,2026-04-02 21:05:27.536000,2026-04-02 21:05:27.234576,2026-04-02 21:05:27.507710,True,-28.291
a3:d1:a4:c7:93:6a,-77,1485428,2026-04-02 21:05:27.586000,2026-04-02 21:05:27.284333,2026-04-02 21:05:27.557467,True,-28.534
0f:38:f3:82:78:c3,-38,1485628,2026-04-02 21:05:27.786000,2026-04-02 21:05:27.484665,2026-04-02 21:05:27.757798,True,-28.202
49:1f:eb:cd:ba:d4,-64,1485678,2026-04-02 21:05:27.836000,2026-04-02 21:05:27.534817,2026-04-02 21:05:27.806899,True,-29.102
a3:d1:a4:c7:93:6a,-77,1485778,2026-04-02 21:05:27.936000,2026-04-02 21:05:27.635645,2026-04-02 21:05:27.907625,True,-28.375
14:2f:87:97:74:4d,-64,1485928,2026-04-02 21:05:28.086000,2026-04-02 21:05:27.785029,2026-04-02 21:05:28.057102,True,-28.898
a3:d1:a4:c7:93:6a,-75,1486178,2026-04-02 21:05:28.336000,2026-04-02 21:05:28.035747,2026-04-02 21:05:28.307827,True,-28.174
94:30:d7:50:bb:55,-70,1486328,2026-04-02 21:05:28.486000,2026-04-02 21:05:28.184557,2026-04-02 21:05:28.457690,True,-28.31
1d:a8:40:2d:17:f8,-85,1486378,2026-04-02 21:05:28.536000,2026-04-02 21:05:28.236552,2026-04-02 21:05:28.508318,True,-27.682
14:2f:87:97:74:4d,-68,1486478,2026-04-02 21:05:28.636000,2026-04-02 21:05:28.336015,2026-04-02 21:05:28.607973,True,-28.028
a3:d1:a4:c7:93:6a,-77,1486528,2026-04-02 21:05:28.686000,2026-04-02 21:05:28.389447,2026-04-02 21:05:28.661520,True,-24.481
49:1f:eb:cd:ba:d4,-65,1486628,2026-04-02 21:05:28.786000,2026-04-02 21:05:28.484642,2026-04-02 21:05:28.756551,True,-29.449
e1:15:43:45:9f:c3,-64,1486828,2026-04-02 21:05:28.986000,2026-04-02 21:05:28.685052,2026-04-02 21:05:28.957181,True,-28.82
1d:a8:40:2d:17:f8,-87,1486978,2026-04-02 21:05:29.136000,2026-04-02 21:05:28.834447,2026-04-02 21:05:29.107580,True,-28.42
14:2f:87:97:74:4d,-68,1487028,2026-04-02 21:05:29.186000,2026-04-02 21:05:28.888816,2026-04-02 21:05:29.161950,True,-24.051
a3:d1:a4:c7:93:6a,-75,1487078,2026-04-02 21:05:29.236000,2026-04-02 21:05:28.937207,2026-04-02 21:05:29.210340,True,-25.66
49:1f:eb:cd:ba:d4,-75,1487128,2026-04-02 21:05:29.286000,2026-04-02 21:05:28.987125,2026-04-02 21:05:29.258976,True,-27.025
a3:d1:a4:c7:93:6a,-76,1487278,2026-04-02 21:05:29.436000,2026-04-02 21:05:29.134741,2026-04-02 21:05:29.407875,True,-28.126
94:30:d7:50:bb:55,-66,1487428,2026-04-02 21:05:29.586000,2026-04-02 21:05:29.284785,2026-04-02 21:05:29.557919,True,-28.082
14:2f:87:97:74:4d,-65,1487578,2026-04-02 21:05:29.736000,2026-04-02 21:05:29.434832,2026-04-02 21:05:29.706964,True,-29.036
1d:a8:40:2d:17:f8,-84,1487578,2026-04-02 21:05:29.736000,2026-04-02 21:05:29.481403,2026-04-02 21:05:29.753536,True,17.536
0f:38:f3:82:78:c3,-48,1487628,2026-04-02 21:05:29.786000,2026-04-02 21:05:29.527968,2026-04-02 21:05:29.799811,True,13.811
94:30:d7:50:bb:55,-65,1487708,2026-04-02 21:05:29.866000,2026-04-02 21:05:29.575285,2026-04-02 21:05:29.847414,True,-18.586
57:14:14:81:01:ce,-79,1487708,2026-04-02 21:05:29.866000,2026-04-02 21:05:29.576294,2026-04-02 21:05:29.848418,True,-17.582
a3:d1:a4:c7:93:6a,-76,1487828,2026-04-02 21:05:29.986000,2026-04-02 21:05:29.685160,2026-04-02 21:05:29.957293,True,-28.708
94:30:d7:50:bb:55,-70,1487978,2026-04-02 21:05:30.136000,2026-04-02 21:05:29.934706,2026-04-02 21:05:30.206839,True,70.838
a3:d1:a4:c7:93:6a,-77,1488028,2026-04-02 21:05:30.186000,2026-04-02 21:05:29.985588,2026-04-02 21:05:30.258721,True,72.721
49:1f:eb:cd:ba:d4,-63,1488078,2026-04-02 21:05:30.236000,2026-04-02 21:05:29.986589,2026-04-02 21:05:30.259722,True,23.722
14:2f:87:97:74:4d,-67,1488128,2026-04-02 21:05:30.286000,2026-04-02 21:05:30.091804,2026-04-02 21:05:30.363937,True,77.937
94:05:fb:36:56:9c,-90,1488328,2026-04-02 21:05:30.486000,2026-04-02 21:05:30.185448,2026-04-02 21:05:30.457581,True,-28.42
94:30:d7:50:bb:55,-73,1488528,2026-04-02 21:05:30.686000,2026-04-02 21:05:30.385767,2026-04-02 21:05:30.657666,True,-28.334
49:1f:eb:cd:ba:d4,-64,1488565,2026-04-02 21:05:30.723000,2026-04-02 21:05:30.440378,2026-04-02 21:05:30.712515,True,-10.485
a3:d1:a4:c7:93:6a,-77,1488565,2026-04-02 21:05:30.723000,2026-04-02 21:05:30.440378,2026-04-02 21:05:30.713511,True,-9.489
1d:a8:40:2d:17:f8,-83,1488628,2026-04-02 21:05:30.786000,2026-04-02 21:05:30.485725,2026-04-02 21:05:30.757858,True,-28.142
a3:d1:a4:c7:93:6a,-79,1488778,2026-04-02 21:05:30.936000,2026-04-02 21:05:30.634217,2026-04-02 21:05:30.907351,True,-28.65
e1:15:43:45:9f:c3,-69,1488828,2026-04-02 21:05:30.986000,2026-04-02 21:05:30.685943,2026-04-02 21:05:30.959076,True,-26.924
14:2f:87:97:74:4d,-68,1488978,2026-04-02 21:05:31.136000,2026-04-02 21:05:30.835727,2026-04-02 21:05:31.107562,True,-28.439
94:30:d7:50:bb:55,-66,1489078,2026-04-02 21:05:31.236000,2026-04-02 21:05:30.935721,2026-04-02 21:05:31.207416,True,-28.585
1d:a8:40:2d:17:f8,-85,1489228,2026-04-02 21:05:31.386000,2026-04-02 21:05:31.085000,2026-04-02 21:05:31.357102,True,-28.898
a3:d1:a4:c7:93:6a,-76,1489508,2026-04-02 21:05:31.666000,2026-04-02 21:05:31.365167,2026-04-02 21:05:31.637269,True,-28.731
14:2f:87:97:74:4d,-65,1489508,2026-04-02 21:05:31.666000,2026-04-02 21:05:31.419973,2026-04-02 21:05:31.692059,True,26.058
49:1f:eb:cd:ba:d4,-72,1489528,2026-04-02 21:05:31.686000,2026-04-02 21:05:31.419973,2026-04-02 21:05:31.693106,True,7.106
94:30:d7:50:bb:55,-69,1489628,2026-04-02 21:05:31.786000,2026-04-02 21:05:31.484583,2026-04-02 21:05:31.757716,True,-28.284
7f:28:6f:d2:c4:d6,-65,1489978,2026-04-02 21:05:32.136000,2026-04-02 21:05:31.834965,2026-04-02 21:05:32.107067,True,-28.934
14:2f:87:97:74:4d,-68,1490066,2026-04-02 21:05:32.224000,2026-04-02 21:05:31.923557,2026-04-02 21:05:32.195614,True,-28.386
a3:d1:a4:c7:93:6a,-75,1490066,2026-04-02 21:05:32.224000,2026-04-02 21:05:31.966192,2026-04-02 21:05:32.239326,True,15.325
94:30:d7:50:bb:55,-72,1490178,2026-04-02 21:05:32.336000,2026-04-02 21:05:32.035253,2026-04-02 21:05:32.307367,True,-28.633
a3:d1:a4:c7:93:6a,-79,1490278,2026-04-02 21:05:32.436000,2026-04-02 21:05:32.134826,2026-04-02 21:05:32.406465,True,-29.536
49:1f:eb:cd:ba:d4,-64,1490478,2026-04-02 21:05:32.636000,2026-04-02 21:05:32.335600,2026-04-02 21:05:32.607526,True,-28.474
14:2f:87:97:74:4d,-67,1490628,2026-04-02 21:05:32.786000,2026-04-02 21:05:32.484564,2026-04-02 21:05:32.757698,True,-28.303
12:5f:7a:56:9d:c2,-76,1490703,2026-04-02 21:05:32.861000,2026-04-02 21:05:32.559012,2026-04-02 21:05:32.832145,True,-28.855
94:30:d7:50:bb:55,-65,1490703,2026-04-02 21:05:32.861000,2026-04-02 21:05:32.607649,2026-04-02 21:05:32.879782,True,18.782
57:14:14:81:01:ce,-78,1490728,2026-04-02 21:05:32.886000,2026-04-02 21:05:32.608650,2026-04-02 21:05:32.880783,True,-5.218
a3:d1:a4:c7:93:6a,-76,1490812,2026-04-02 21:05:32.970000,2026-04-02 21:05:32.668877,2026-04-02 21:05:32.942010,True,-27.99
e1:15:43:45:9f:c3,-69,1490812,2026-04-02 21:05:32.970000,2026-04-02 21:05:32.715164,2026-04-02 21:05:32.986771,True,16.77
0b:c7:bf:45:07:42,-63,1490875,2026-04-02 21:05:33.033000,2026-04-02 21:05:32.762332,2026-04-02 21:05:33.034458,True,1.458
1d:a8:40:2d:17:f8,-84,1490875,2026-04-02 21:05:33.033000,2026-04-02 21:05:32.763618,2026-04-02 21:05:33.035465,True,2.465
94:30:d7:50:bb:55,-70,1490978,2026-04-02 21:05:33.136000,2026-04-02 21:05:32.835653,2026-04-02 21:05:33.107610,True,-28.39
14:2f:87:97:74:4d,-64,1491178,2026-04-02 21:05:33.336000,2026-04-02 21:05:33.035103,2026-04-02 21:05:33.307205,True,-28.795
49:1f:eb:cd:ba:d4,-65,1491428,2026-04-02 21:05:33.586000,2026-04-02 21:05:33.285186,2026-04-02 21:05:33.557527,True,-28.474
94:30:d7:50:bb:55,-72,1491528,2026-04-02 21:05:33.686000,2026-04-02 21:05:33.384730,2026-04-02 21:05:33.657864,True,-28.137
14:2f:87:97:74:4d,-68,1491728,2026-04-02 21:05:33.886000,2026-04-02 21:05:33.584908,2026-04-02 21:05:33.857028,True,-28.972
1d:a8:40:2d:17:f8,-83,1491907,2026-04-02 21:05:34.065000,2026-04-02 21:05:33.764902,2026-04-02 21:05:34.036861,True,-28.139
49:1f:eb:cd:ba:d4,-75,1491907,2026-04-02 21:05:34.065000,2026-04-02 21:05:33.809964,2026-04-02 21:05:34.082081,True,17.081
7f:28:6f:d2:c4:d6,-73,1491978,2026-04-02 21:05:34.136000,2026-04-02 21:05:33.856076,2026-04-02 21:05:34.129210,True,-6.791
14:2f:87:97:74:4d,-69,1492278,2026-04-02 21:05:34.436000,2026-04-02 21:05:34.135212,2026-04-02 21:05:34.406967,True,-29.033
a3:d1:a4:c7:93:6a,-78,1492328,2026-04-02 21:05:34.486000,2026-04-02 21:05:34.186285,2026-04-02 21:05:34.457914,True,-28.086
1d:a8:40:2d:17:f8,-85,1492528,2026-04-02 21:05:34.686000,2026-04-02 21:05:34.385617,2026-04-02 21:05:34.657741,True,-28.26
94:30:d7:50:bb:55,-69,1492628,2026-04-02 21:05:34.786000,2026-04-02 21:05:34.485050,2026-04-02 21:05:34.757025,True,-28.975
a3:d1:a4:c7:93:6a,-76,1492678,2026-04-02 21:05:34.836000,2026-04-02 21:05:34.540585,2026-04-02 21:05:34.813718,True,-22.282
14:2f:87:97:74:4d,-64,1492823,2026-04-02 21:05:34.981000,2026-04-02 21:05:34.680054,2026-04-02 21:05:34.951745,True,-29.256
e1:15:43:45:9f:c3,-64,1492823,2026-04-02 21:05:34.981000,2026-04-02 21:05:34.729855,2026-04-02 21:05:35.001734,True,20.734
0b:c7:bf:45:07:42,-71,1492875,2026-04-02 21:05:35.033000,2026-04-02 21:05:34.775382,2026-04-02 21:05:35.048515,True,15.515
49:1f:eb:cd:ba:d4,-64,1492875,2026-04-02 21:05:35.033000,2026-04-02 21:05:34.776482,2026-04-02 21:05:35.049615,True,16.615
1d:a8:40:2d:17:f8,-85,1493128,2026-04-02 21:05:35.286000,2026-04-02 21:05:34.984300,2026-04-02 21:05:35.257433,True,-28.567
94:30:d7:50:bb:55,-73,1493178,2026-04-02 21:05:35.336000,2026-04-02 21:05:35.035591,2026-04-02 21:05:35.307597,True,-28.403
a3:d1:a4:c7:93:6a,-75,1493228,2026-04-02 21:05:35.386000,2026-04-02 21:05:35.088635,2026-04-02 21:05:35.360768,True,-25.232
49:1f:eb:cd:ba:d4,-65,1493373,2026-04-02 21:05:35.531000,2026-04-02 21:05:35.230284,2026-04-02 21:05:35.502404,True,-28.596
14:2f:87:97:74:4d,-67,1493373,2026-04-02 21:05:35.531000,2026-04-02 21:05:35.276685,2026-04-02 21:05:35.548819,True,17.818
a3:d1:a4:c7:93:6a,-78,1493428,2026-04-02 21:05:35.586000,2026-04-02 21:05:35.323198,2026-04-02 21:05:35.596332,True,10.331
94:30:d7:50:bb:55,-67,1493716,2026-04-02 21:05:35.874000,2026-04-02 21:05:35.571949,2026-04-02 21:05:35.845082,True,-28.918
57:14:14:81:01:ce,-79,1493716,2026-04-02 21:05:35.874000,2026-04-02 21:05:35.624579,2026-04-02 21:05:35.897712,True,23.712
14:2f:87:97:74:4d,-71,1493928,2026-04-02 21:05:36.086000,2026-04-02 21:05:35.784922,2026-04-02 21:05:36.056814,True,-29.186
8a:65:86:81:98:c2,-76,1493967,2026-04-02 21:05:36.125000,2026-04-02 21:05:35.829592,2026-04-02 21:05:36.101420,True,-23.58
7f:28:6f:d2:c4:d6,-70,1493968,2026-04-02 21:05:36.126000,2026-04-02 21:05:35.830596,2026-04-02 21:05:36.103729,True,-22.271
94:30:d7:50:bb:55,-69,1494278,2026-04-02 21:05:36.436000,2026-04-02 21:05:36.135453,2026-04-02 21:05:36.407449,True,-28.551
49:1f:eb:cd:ba:d4,-75,1494326,2026-04-02 21:05:36.484000,2026-04-02 21:05:36.190651,2026-04-02 21:05:36.462752,True,-21.248
a3:d1:a4:c7:93:6a,-77,1494326,2026-04-02 21:05:36.484000,2026-04-02 21:05:36.191682,2026-04-02 21:05:36.463784,True,-20.216
14:2f:87:97:74:4d,-64,1494478,2026-04-02 21:05:36.636000,2026-04-02 21:05:36.334733,2026-04-02 21:05:36.607866,True,-28.134
12:5f:7a:56:9d:c2,-77,1494728,2026-04-02 21:05:36.886000,2026-04-02 21:05:36.584871,2026-04-02 21:05:36.856962,True,-29.038
14:2f:87:97:74:4d,-64,1494752,2026-04-02 21:05:36.910000,2026-04-02 21:05:36.630738,2026-04-02 21:05:36.902771,True,-7.229
1d:a8:40:2d:17:f8,-86,1494752,2026-04-02 21:05:36.910000,2026-04-02 21:05:36.631747,2026-04-02 21:05:36.903872,True,-6.129
e1:15:43:45:9f:c3,-69,1494828,2026-04-02 21:05:36.986000,2026-04-02 21:05:36.684539,2026-04-02 21:05:36.957673,True,-28.328
0b:c7:bf:45:07:42,-68,1494878,2026-04-02 21:05:37.036000,2026-04-02 21:05:36.739998,2026-04-02 21:05:37.012077,True,-23.923
14:2f:87:97:74:4d,-69,1495028,2026-04-02 21:05:37.186000,2026-04-02 21:05:36.884325,2026-04-02 21:05:37.157458,True,-28.542
a3:d1:a4:c7:93:6a,-77,1495078,2026-04-02 21:05:37.236000,2026-04-02 21:05:36.940815,2026-04-02 21:05:37.213948,True,-22.052
49:1f:eb:cd:ba:d4,-64,1495278,2026-04-02 21:05:37.436000,2026-04-02 21:05:37.134326,2026-04-02 21:05:37.407459,True,-28.541
14:2f:87:97:74:4d,-69,1495328,2026-04-02 21:05:37.486000,2026-04-02 21:05:37.190118,2026-04-02 21:05:37.463252,True,-22.749
94:30:d7:50:bb:55,-66,1495372,2026-04-02 21:05:37.530000,2026-04-02 21:05:37.235377,2026-04-02 21:05:37.508511,True,-21.49
1d:a8:40:2d:17:f8,-87,1495373,2026-04-02 21:05:37.531000,2026-04-02 21:05:37.236407,2026-04-02 21:05:37.509541,True,-21.46
14:2f:87:97:74:4d,-70,1495578,2026-04-02 21:05:37.736000,2026-04-02 21:05:37.435617,2026-04-02 21:05:37.707509,True,-28.492
49:1f:eb:cd:ba:d4,-62,1495778,2026-04-02 21:05:37.936000,2026-04-02 21:05:37.634624,2026-04-02 21:05:37.907757,True,-28.243
a3:d1:a4:c7:93:6a,-77,1495828,2026-04-02 21:05:37.986000,2026-04-02 21:05:37.689110,2026-04-02 21:05:37.961242,True,-24.758
14:2f:87:97:74:4d,-68,1495878,2026-04-02 21:05:38.036000,2026-04-02 21:05:37.735018,2026-04-02 21:05:38.008152,True,-27.849
94:30:d7:50:bb:55,-68,1495928,2026-04-02 21:05:38.086000,2026-04-02 21:05:37.784419,2026-04-02 21:05:38.057552,True,-28.448
8a:65:86:81:98:c2,-76,1495959,2026-04-02 21:05:38.117000,2026-04-02 21:05:37.829854,2026-04-02 21:05:38.101628,True,-15.372
94:05:fb:36:56:9c,-88,1495959,2026-04-02 21:05:38.117000,2026-04-02 21:05:37.829854,2026-04-02 21:05:38.102987,True,-14.013
7f:28:6f:d2:c4:d6,-65,1495978,2026-04-02 21:05:38.136000,2026-04-02 21:05:37.875639,2026-04-02 21:05:38.148772,True,12.772
14:2f:87:97:74:4d,-64,1496128,2026-04-02 21:05:38.286000,2026-04-02 21:05:37.985406,2026-04-02 21:05:38.257539,True,-28.461
14:2f:87:97:74:4d,-64,1496428,2026-04-02 21:05:38.586000,2026-04-02 21:05:38.284461,2026-04-02 21:05:38.557594,True,-28.406
a3:d1:a4:c7:93:6a,-77,1496578,2026-04-02 21:05:38.736000,2026-04-02 21:05:38.434487,2026-04-02 21:05:38.707621,True,-28.38
49:1f:eb:cd:ba:d4,-76,1496710,2026-04-02 21:05:38.868000,2026-04-02 21:05:38.566971,2026-04-02 21:05:38.838870,True,-29.131
